rank,tier,objname,ra,dec,glat,glon,dist_best,dist_source,M_Ks,log_L_K,L_K,m_Ks,m_W1,m_W2,dm_trgb,dm_sbf,dm_tf,dm_fp,ttype_lvg,bmag,kmag,z,hyperleda_type,hyperleda_t
600,2,IC 1024,217.8630938,3.0086684,56.03723828989625,352.0056638089818,22.600000381469727,NED-LVS,-21.6975422323897,9.991016892955882,9795280858.30445,10.073,9.720421,9.532972,,,,,,,,0.0049330000765621,,
601,2,NGC 5665,218.107409,8.078561,59.43575263446935,359.08014218783,17.179083871575884,CF4,-21.694000000000003,9.989600000000005,9763375665.826488,9.481,9.079547,8.892432,,,31.175,,,,,0.0074611483141779,,
602,2,NGC 4200,183.6842341,12.1807975,72.7523238313117,271.2180787537235,24.200000762939453,NED-LVS,-21.692076898360913,9.988830759344369,9746097670.408571,10.227,10.191616,10.129087,,,,,,,,0.0078109884634613,,
603,2,NGC 4487,187.7684675,-8.0539194,54.473598645719896,294.2350747815477,16.121297779982424,CF4,-21.687,9.9868,9700631337.839582,9.35,8.696704,8.640289,,,30.495,,,,,0.0034560000058263,,
604,2,NGC 5660,217.4575857,49.6227437,60.64444346724023,89.56081849870668,16.403953552246094,NED-LVS,-21.68474265456718,9.985897061826874,9680483784.615637,9.39,9.013658,8.884712,,,,,,,,0.0077650002203881,,
605,2,NGC 6503,267.360098,70.144333,30.640881057805792,100.57260870834295,6.25,LVG,-21.683400086720376,9.985360034688153,9668520773.727798,7.296,7.060193,6.983827,28.93,,29.175,,6.0,10.9,7.3,8.299999899463728e-05,,
606,2,NGC 7570,349.1861821,13.483,-43.3391081706179,90.46234313649629,23.04211044311523,NED-LVS,-21.67861126955104,9.983444507820415,9625970088.341536,10.134,9.910814,9.855396,,,,,,,,0.0156740006059408,,
607,2,NGC 1640,70.5604163,-20.4347673,-37.21667380867583,218.872065592362,13.020888328552246,NED-LVS,-21.678203071325196,9.98328122853008,9622351745.922714,8.895,8.588059,8.551824,,,,,,,,0.0053500002250075,,
608,2,NGC 4904,195.244346,-0.027601,62.747535491386095,308.1457481378074,17.179083871575884,CF4,-21.676,9.982400000000002,9602846792.093857,9.499,9.134622,9.051234,,,31.175,,,,,0.0039360001683235,,
609,2,NGC 4094,181.4749449,-14.5263321,46.90434256985212,286.6908164427318,16.865530253887425,CF4,-21.671000000000006,9.980400000000005,9558725718.84698,9.464,8.8372965,8.754824,,,31.135,,,,,0.0047969999723136,,
610,2,NGC 4928,195.75228,-8.0849,54.67543060957404,307.8893290667155,24.445762634277344,NED-LVS,-21.670017952464804,9.980007180985922,9550083767.93131,10.271,10.014548,9.8685875,,,,,,,,0.0057339998893439,,
611,2,NGC 3415,162.9275733,43.7126008,60.76184717554355,170.52699146274904,16.221038818359375,NED-LVS,-21.660393318005347,9.97615732720214,9465800066.451569,9.39,9.210172,9.196659,,,,,,,,0.0110680004581809,,
612,2,NGC 4010,179.658195,47.26144,67.35881793096542,146.67301011984725,17.741894808901662,CF4,-21.654000000000003,9.973600000000005,9410224835.267574,9.591,9.120425,8.9611,,,31.245,,,,,0.0030080000869929,,
613,2,NGC 1370,53.8106536,-20.3737591,-52.08066549836082,211.71956502146193,20.18244171142578,NED-LVS,-21.653868534392977,9.973547413757192,9409085473.772696,9.871,9.698599,9.640119,,,,,,,,0.0035459999926388,,
614,2,NGC 7180,330.5769564,-20.5478308,-50.95034776225925,33.25156972667122,17.897814394089608,CF4,-21.645999999999994,9.970399999999998,9341142557.364746,9.618,9.539845,9.552718,,31.264,,,,,,0.00412999978289,,
615,2,NGC 6239,252.5204859,42.7398163,39.76415330318516,67.38318660286899,21.827299118430012,CF4,-21.642,9.968800000000002,9306791831.62657,10.053,9.640926,9.493218,,,31.695,,,,,0.0031958643812686,,
616,2,NGC 4620,190.4973914,12.9428655,75.64331500898425,293.60932507814533,21.71700843347993,CF4,-21.641999999999996,9.9688,9306791831.626532,10.042,9.813589,9.837455,,31.684,,,,,,0.0037525959778577,,
617,2,NGC 3757,174.2619888,58.4155291,56.122750070455496,140.3690721101384,17.94596290588379,NED-LVS,-21.641833828668855,9.968733531467544,9305367541.233166,9.628,9.547657,9.578131,,,,,,,,0.004153000190854,,
618,2,NGC 3956,178.5028442,-20.5673868,40.31932845677641,285.20495950301574,21.62718523727021,CF4,-21.639999999999997,9.968,9289663867.799362,10.035,9.347286,9.294816,,,31.675,,,,,0.0055140000768005,,
619,2,NGC 4813,194.1503702,-6.8179287,56.03081371694455,305.2263409648828,20.10129165649414,NED-LVS,-21.638119824730467,9.967247929892189,9273590827.439775,9.878,9.767803,9.775278,,,,,,,,0.0046500000171363,,
620,2,NGC 7456,345.5431798,-39.5693901,-64.15992167931255,357.184911752946,15.812480392703842,CF4,-21.638,9.9672,9272567425.805944,9.357,9.068396,8.988063,,,30.995,,,,,0.0039989999495446,,
621,2,NGC 0255,11.9470651,-11.4685708,-74.3168604703478,119.6222751976151,18.278003692626953,NED-LVS,-21.636643803646535,9.966657521458616,9260992264.781187,9.673,9.484089,9.358651,,,,,,,,0.005286999978125,,
622,2,UGC 09519,221.5880463,34.3705743,64.36885690511032,56.41828345516296,23.669452667236328,NED-LVS,-21.63594107706676,9.966376430826706,9255000164.895452,10.235,10.09048,10.082141,,,,,,,,0.0054719569161534,,
623,2,NGC 3631,170.2619804,53.1697328,59.03903926961373,149.53054319791008,8.395539283752441,NED-LVS,-21.635242990420124,9.96609719616805,9249051468.125402,7.985,7.7283864,7.6091275,,,,,,,,0.0038391000125557,,
624,2,ESO 545- G 040,39.5486602,-20.1670469,-64.63794675180337,202.76703913802152,21.259862899780273,NED-LVS,-21.613802297629505,9.957520919051802,9068196431.26967,10.024,9.911849,9.884892,,,,,,,,0.0049169999547302,,
625,2,NGC 4119,182.0401341,10.3787473,70.3922740850605,269.54990176584437,10.49291706085205,NED-LVS,-21.611481200414534,9.956592480165815,9048831061.552168,8.493,8.586341,8.572382,,,,,,,,0.0055071432143449,,
626,2,NGC 4430,186.8600535,6.262778,68.36848276146377,286.5621395246505,15.45254439538414,CF4,-21.595,9.95,8912509381.337477,9.35,9.196917,9.225942,,,30.945,,,,,0.004836999811232,,
627,2,NGC 3682,171.9219286,66.5897826,48.47817680842483,135.29919853038749,15.100000381469728,NED-LVS,-21.584884791323525,9.945953916529412,8829862007.993559,9.31,8.951753,8.8770685,,,,,,,,0.0050269998610019,,
628,2,NGC 1012,39.8120376,30.151638,-27.19023741083773,149.07523897391192,15.273179054260254,NED-LVS,-21.578647216069548,9.94345888642782,8779279719.175426,9.341,9.103074,8.975124,,,,,,,,0.0032155578956007,,
629,2,ESO 548- G 044,53.5803135,-19.4242846,-51.977540768440335,210.14558633631705,24.47335433959961,NED-LVS,-21.578467491086855,9.943386996434745,8777826580.464207,10.365,10.37108,10.40529,,,,,,,,0.0056570000015199,,
630,2,NGC 4488,187.7140932,8.3600338,70.60982973778768,287.43061522300957,15.73258185446469,CF4,-21.578000000000003,9.943200000000004,8774047879.567589,9.406,9.163292,9.113021,,30.984,,,,,,0.0032692428212612,,
631,2,NGC 3659,170.939482,17.81851,67.75504470717011,233.0786350671566,23.49632820848307,CF4,-21.574,9.9416,8741782564.005304,10.281,9.878067,9.745676,,,31.855,,,,,0.004333000164479,,
632,2,NGC 0676,27.238812,5.907523,-54.15435604491904,147.8817228576956,18.201562881469727,NED-LVS,-21.572543401919,9.9410173607676,8730062658.058811,9.728,7.561032,7.5942745,,,,,,,,0.0050229998305439,,
633,2,NGC 0262,12.196422875,31.9569677652778,-30.911403144922996,122.27622540085534,21.5,NED-LVS,-21.565192299578023,9.93807691983121,8671154408.387192,10.097,9.120519,8.152718,,,,,,,,0.0150340003892779,,
634,2,NGC 4489,187.7177022,16.7588246,78.5905144520537,277.22299646142744,15.310874616820303,CF4,-21.56,9.936000000000002,8629785477.669737,9.365,9.247197,9.264478,,30.954,,29.466,,,,0.0031348627526313,,
635,2,NGC 3049,148.70652,9.2710945,44.72231487565718,227.56549366310895,20.090928126087288,CF4,-21.557,9.934800000000005,8605973411.928276,9.958,9.752672,9.74303,,,31.515,,,,,0.0049647679552435,,
636,2,ESO 017- G 002,113.092108,-77.919187,-24.38059303874418,289.8627367417383,23.548017501831055,NED-LVS,-21.543771749626643,9.929508699850658,8501757238.614521,10.316,10.060846,10.047853,,,,,,,,0.0054440000094473,,
637,2,NGC 1428,55.5951691,-35.1538562,-52.84510818589905,236.201252516396,20.64429232073992,CF4,-21.542000000000005,9.928800000000004,8487895030.07249,10.032,9.828522,9.83577,,31.574,,,,,,0.0055271568708121,,
638,2,UGCA 311,194.4451301,-9.6336231,53.20597076319523,305.54259142834326,21.827299118430012,CF4,-21.538,9.9272,8456682000.993563,10.157,9.70904,9.46459,,,31.695,,,,,0.0049439999274909,,
639,2,MCG -01-39-005,230.8339248,-4.1513695,41.81397823385604,358.3591506167977,21.928049353504473,CF4,-21.536,9.9264,8441118555.927706,10.169,9.864793,9.773481,,,31.705,,,,,0.0067010000348091,,
640,2,NGC 3381,162.103751,34.711334,62.66777704349809,189.21448592769536,23.48548698425293,NED-LVS,-21.534997849716,9.9259991398864,8433330875.542998,10.319,9.827504,9.762507,,,,,,,,0.0054296036250889,,
641,2,NGC 1460,56.5571896,-36.6964241,-52.03777410208204,238.70803640573132,19.89756811090657,CF4,-21.534,9.9256,8425583753.398282,9.96,9.677442,9.744427,,31.494,,,,,,0.0046131913550198,,
642,2,NGC 4504,188.0725395,-7.5635825,54.99957702612412,294.63955550169374,16.0324539069004,CF4,-21.527,9.922800000000002,8371436744.351598,9.498,8.860956,8.858115,,,31.025,,,,,0.0033289999701082,,
643,2,NGC 1336,51.6341547,-35.713506,-56.051474584200946,237.3519465501164,18.35692780898817,CF4,-21.513000000000005,9.917200000000005,8264184417.158011,9.806,9.572355,9.58998,,31.314,,31.596,,,,0.0047300001606345,,
644,2,NGC 1362,53.4711709,-20.2824949,-52.35389472171965,211.4141414941064,22.24333998485112,CF4,-21.511999999999997,9.9168,8256576326.213271,10.224,9.902511,9.911477,,,,31.736,,,,0.003926049452275,,
645,2,NGC 1380B,54.2873549,-35.1949966,-53.91347927299244,236.2937176951759,20.45502431109353,CF4,-21.50999999999999,9.916,8241381150.129996,10.044,10.275,10.305,,31.554,,,,,,0.0059841400943696,,
646,2,NGC 4584,189.5745514,13.110032,75.64878098240064,289.9199770118349,24.762218475341797,NED-LVS,-21.509947755140775,9.915979102056312,8240984590.231873,10.459,10.215862,10.237149,,,,,,,,0.0057234782725572,,
647,2,NGC 1337,52.0245168,-8.387999,-48.51854031880465,193.5399719090202,13.963683610559384,CF4,-21.507,9.9148,8218640803.889079,9.218,8.905239,8.7534,,,30.725,,,,,0.0041330000385642,,
648,2,NGC 3928,177.9484418,48.6832436,65.54396584042166,147.15945532921063,17.171174432444527,CF4,-21.5,9.912,8165823713.585939,9.674,9.379563,9.276908,,31.174,,,,,,0.003260999917984,,
649,2,NGC 4445,187.06638,9.4361909,71.48125956774392,284.6619431204578,18.407720014689556,CF4,-21.496999999999996,9.9108,8143291852.09245,9.828,9.54849,9.55092,,,31.325,,,,,0.0011539560509845,,
650,2,NGC 5493,212.8724268,-5.0436363,52.45932144498406,336.95205290143394,9.831439018249512,NED-LVS,-21.49608544874647,9.910434179498589,8136435378.116584,8.467,8.210199,8.240551,,,,,,,,0.0088889999315142,,
651,2,NGC 7496,347.447043,-43.4278699,-63.80127663377302,347.83560165089125,10.62648105621338,NED-LVS,-21.481947361712947,9.90477894468518,8031172325.269749,8.65,8.300184,8.148104,,,,,,,,0.0054999999701976,,
652,2,UGC 02997,64.0203809,8.1799672,-29.18203106277259,184.94676065688896,23.20054817199707,NED-LVS,-21.481491231622808,9.904596492649125,8027799047.340964,10.346,9.97981,9.793153,,,,,,,,0.0053639998659491,,
653,2,ESO 407- G 002,346.1727704,-34.0577661,-66.0855209749962,9.547772687298426,24.50376892089844,NED-LVS,-21.479164441345688,9.903665776538276,8010613469.546479,10.467,10.296308,10.263654,,,,,,,,0.0056639998219907,,
654,2,NGC 3499,165.7960401,56.2218045,55.04940786039012,149.13552324970576,21.919158935546875,NED-LVS,-21.47611942865592,9.90244777146237,7988178695.327117,10.228,10.159863,10.180468,,,,,,,,0.0050688907504081,,
655,2,NGC 5560,215.01882,3.992721,58.649619725551425,349.25264021708944,15.45254439538414,CF4,-21.475,9.902,7979946872.679785,9.47,9.081096,9.029559,,,30.945,,,,,0.0057669999077916,,
656,2,IC 1898,47.581689,-22.405363,-58.220642751834326,212.14137497574507,20.090928126087288,CF4,-21.475,9.902,7979946872.679785,10.04,9.473606,9.413032,,,31.515,,,,,0.0042799999937415,,
657,2,NGC 4942,196.0797536,-7.6495239,55.082559727894534,308.51371156906407,24.139753341674805,NED-LVS,-21.46866414096555,9.89946565638622,7933515167.77969,10.445,10.44007,10.438378,,,,,,,,0.0058070002123713,,
658,2,NGC 4352,186.0209309,11.2180478,72.83945497471247,279.6126369476647,18.48417195369656,CF4,-21.468000000000004,9.899200000000002,7928663748.785518,9.866,9.703126,9.740687,,31.334,,,,,,0.0069481725804507,,
659,2,NGC 3657,170.9815995,52.9209492,59.511301268989946,149.2148076581689,22.399999618530273,NED-LVS,-21.46224005469086,9.896896021876344,7886712725.376151,10.289,10.030628,9.997834,,,,,,,,0.0040589999407529,,
660,2,NGC 3769,174.433602,47.892963,64.74940367950794,152.7222303396374,13.52072563194278,CF4,-21.457,9.894800000000002,7848741034.887333,9.198,8.948205,8.867806,,,30.655,,,,,0.0024590000975877,,
661,2,NGC 1310,50.264347,-37.1017448,-57.02645395660406,240.03746820780617,19.053407669067383,NED-LVS,-21.45686329888302,9.89474531955321,7847752890.511167,9.943,9.579856,9.537462,,,,,,,,0.0060209999792277,,
662,2,NGC 5470,211.63297,6.0296911,62.35946739182213,346.55187399840224,19.18668740670289,CF4,-21.447,9.8908,7776783344.557066,9.968,9.59111,9.503851,,,31.415,,,,,0.0033876758534461,,
663,2,ESO 576- G 031,199.9468647,-21.8999877,40.49467775009577,311.59004428567937,20.65231132507324,NED-LVS,-21.444843316173397,9.88993732646936,7761351036.069627,10.13,10.020251,10.099665,,,,,,,,0.0047769998200237,,
664,2,NGC 4081,181.1408552,64.4367991,51.94120481497332,131.10515752900426,19.81527025805098,CF4,-21.433999999999997,9.8856,7684223711.000267,10.051,9.695706,9.593581,,,31.485,,,,,0.004698141478002,,
665,2,IC 2913,172.9640053,-30.4110097,29.40047111025512,283.24560567858856,24.169219970703125,NED-LVS,-21.43231317179707,9.88492526871883,7672294568.90786,10.484,10.187231,10.096552,,,,,,,,0.0055869999341666,,
666,2,NGC 0493,20.5375469,0.9456601,-60.96968259943622,138.91098115768548,21.928049353504473,CF4,-21.432,9.8848,7670081876.935103,10.273,9.638937,9.46193,,,31.705,,,,,0.0078149996697902,,
667,2,NGC 4479,187.5765739,13.5776498,75.57821706470149,281.8713377768365,17.394021397803073,CF4,-21.429,9.8836,7648917910.07074,9.773,9.511722,9.568574,,31.194,,31.616,,,,0.0028270001057535,,
668,2,NGC 1493,59.364398,-46.2107097,-48.857432444651856,253.2023186468923,11.140096664428713,NED-LVS,-21.4284447964892,9.883377918595682,7645007549.116318,8.806,8.640221,8.52258,,,,,,,,0.0035119999665766,,
669,2,NGC 1249,47.5047846,-53.335771,-53.41469613356204,268.2131474225799,14.288939585111022,CF4,-21.421,9.880400000000002,7592765726.465285,9.354,9.1694765,9.031993,,,30.775,,,,,0.0035790000110864,,
670,2,IC 0796,187.3596757,16.4049832,78.12728475094488,276.3881676508644,22.476503372192383,NED-LVS,-21.415643748836484,9.878257499534596,7555400656.155768,10.343,10.157995,10.073112,,,,,,,,0.005197265651077,,
671,2,NGC 4441,186.8347147,64.8017372,52.130741959943755,127.1064752155138,19.27275848388672,NED-LVS,-21.41171939543416,9.876687758173668,7528141233.364782,10.013,9.524707,9.385124,,,,,,,,0.0090800002217292,,
672,2,NGC 4464,187.3387783,8.1566547,70.32089319363277,286.5047693754962,15.73258185446469,CF4,-21.404000000000003,9.873600000000003,7474807281.756692,9.58,9.472031,9.525108,,30.984,,,,,,0.0041459999047219,,
673,2,NGC 4674,191.5142705,-8.6551347,54.19285863496686,300.65845268805117,21.71994972229004,NED-LVS,-21.402294078028508,9.872917631211404,7463071995.085862,10.282,10.0788765,10.035441,,,,,,,,0.0050229998305439,,
674,2,NGC 5347,208.32430771703,33.49082824431,75.23239764770003,62.19196694938629,16.185405731201172,NED-LVS,-21.4006179532352,9.872247181294082,7451559631.963599,9.645,9.259559,8.668992,,,,,,,,0.0078989919275045,,
675,2,NGC 3252,158.5968456,73.7647171,40.04920714009376,134.79778315422715,21.428906011200596,CF4,-21.398000000000003,9.871200000000002,7433613896.551815,10.257,9.870008,9.764439,,,31.655,,,,,0.0038560000248253,,
676,2,MCG -03-34-082,202.1960515,-17.5120937,44.45008491128825,315.4489433771348,20.88229751586914,NED-LVS,-21.397891394920293,9.87115655796812,7432870356.961399,10.201,9.930277,9.825765,,,,,,,,0.0048299999907612,,
677,2,UGC 10803,259.0218309,73.4363995,32.656495310888346,104.88950351984812,18.08902359008789,NED-LVS,-21.396075625653022,9.870430250261212,7420450122.451767,9.891,9.72823,9.66161,,,,,,,,0.0041860002093017,,
678,2,NGC 3400,162.6894555,28.4691312,63.347716960922135,202.95714640294457,20.363689422607425,NED-LVS,-21.392282323805397,9.86891292952216,7394570085.42403,10.152,10.020466,10.016603,,,,,,,,0.0047104810364544,,
679,2,ESO 157- G 049,69.904037,-53.0122498,-40.9579187708971,260.981475993823,21.03778439766474,CF4,-21.37899999999999,9.863599999999998,7304659895.204081,10.236,9.951771,9.741584,,,31.615,,,,,0.0055970000103116,,
680,2,UGCA 394,221.8507444,-17.4456411,37.29755630777561,338.4702647591123,17.57923613958694,CF4,-21.373,9.861200000000002,7264404185.924794,9.852,9.227975,8.928506,,,31.225,,,,,0.0073250001296401,,
681,2,NGC 0406,16.85421,-69.879143,-47.18636362189792,300.9111285768278,20.46444636724674,CF4,-21.373,9.8612,7264404185.924765,10.182,9.660838,9.582811,,,31.555,,,,,0.005030000116676,,
682,2,NGC 4318,185.6803892,8.1983243,69.8859858876646,281.8506936174177,22.059720217473263,CF4,-21.371,9.860400000000002,7251034976.172017,10.347,10.341809,10.357693,,31.714,,31.886,,,,0.0040130298584699,,
683,2,IC 0976,212.1804027,-1.1616259,56.14472696859604,339.3573791629147,22.06319808959961,NED-LVS,-21.367342321118898,9.85893692844756,7226648450.879808,10.351,10.221655,10.260676,,,,,,,,0.0051020700484514,,
684,2,NGC 0755,29.0944334,-9.0614754,-66.29804011700148,166.31093053860846,20.3704207770572,CF4,-21.367,9.858800000000002,7224370324.363595,10.178,9.810198,9.667038,,,31.545,,,,,0.00546699995175,,
685,2,NGC 4356,186.0601775,8.5356427,70.32534122877495,282.58208842531116,16.255487557504836,CF4,-21.366999999999997,9.8588,7224370324.363565,9.688,9.422142,9.428975,,,31.055,,,,,0.0037754119839519,,
686,2,NGC 6412,262.4057929,75.7044738,31.242344800481384,107.23208033534628,14.177450180053713,NED-LVS,-21.361990649190368,9.856796259676148,7191115424.695641,9.396,9.02931,8.887091,,,,,,,,0.0043799998238682,,
687,2,NGC 4237,184.2977516,15.3240351,75.76305455648614,267.2118128025176,18.92343618644977,CF4,-21.359,9.8556,7171334826.577225,10.026,8.447628,8.382118,,31.374,31.415,,,,,0.0028806892223656,,
688,2,NGC 4117,181.9421551,43.1263636,71.71630495702334,149.07440842578848,19.0810489654541,NED-LVS,-21.356011230086235,9.854404492034496,7151621017.512341,10.047,9.939726,9.964479,,,,,,,,0.0031149999704211,,
689,2,NGC 0723,28.4406337,-23.7576972,-75.54306928617586,202.9075063628717,21.41611099243164,NED-LVS,-21.353703044927737,9.853481217971096,7136433413.64671,10.3,9.986856,9.873133,,,,,,,,0.004953000228852,,
690,2,NGC 4207,183.876866,9.584903,70.51460034291706,275.44526062431987,14.421153515248696,CF4,-21.353,9.8532,7131813866.797417,9.442,9.182696,9.03106,,,30.795,,,,,0.0019880000036209,,
691,2,NGC 7307,338.4688284,-40.9329126,-58.604220194278525,357.92873706052643,22.542392121524305,CF4,-21.349,9.8516,7105587633.6947565,10.416,9.887322,9.794407,,,31.765,,,,,0.0069749997928738,,
692,2,IC 3392,187.1804275,14.9995556,76.76988300075755,278.245667371355,13.240212440490724,NED-LVS,-21.34847476728301,9.851389906913203,7102151085.74155,9.261,9.058197,8.997887,,,,,,,,0.0055662109516561,,
693,2,MCG -02-05-072,28.51358,-14.25305,-70.53799285200142,174.64582857316876,21.042863845825195,NED-LVS,-21.34652422584014,9.850609690336055,7089403418.475368,10.269,10.050802,10.023879,,,,,,,,0.0048670000396668,,
694,2,CGCG 052-015,246.5175332,2.9065355,33.35690490267995,17.323175565481957,21.737314224243164,NED-LVS,-21.34402941686389,9.849611766745555,7073132060.415184,10.342,9.917,9.771,,,,,,,,0.0050269998610019,,
695,2,ESO 548- G 033,53.1193157,-18.9484199,-52.225841319337626,209.1764766690391,24.19963264465332,NED-LVS,-21.34204386675941,9.848817546703764,7060208825.22774,10.577,10.388649,10.389794,,,,,,,,0.0055940002202987,,
